Ticker
NCLH
NCV
NCV
A
NCZ
NCZ
A
NDMO
NE
NEA
NEE
NEE
N
NEE
R
NEE
S
NEE
T
NEE
U
NEM
NET
NEU
NEUE
NEXA
NFG
NFJ
NGG
NGL
NGL
B
NGL
C
NGS
NGVC
NGVT
NHI
NI
NIC
NIE
NIM
NINE
NIO
NIQ
NJR
NKE
NKX
NL
NLOP
NLY
NLY
F
NLY
G
NLY
I
NMAI
NMAX
NMCO
NMG
NMI
NMM
NMR
NMS
NMT
NMZ
NNI
NNN
NNY
NOA
NOAH
NOC
NOG
NOK
NOM
NOMD
NOTE
NOV
NOW
NPB
NPCT
NPFD
NPK
NPKI
NPO
NPV
NPWR
NQP
NRDY
NREF
NREF
A
NRG
NRGV
NRK
NRP
NRT
NRUC
NSA
NSA
A
NSA
B
NSC
NSP
NTB
NTR
NTST
NTZ
NU
NUE
NUS
NUV
NUVB
NUW
NVG
NVGS
NVO
NVR
NVRI
NVS
NVST
NVT
NWG
NWN
NX
NXC
NXDR
NXDT
NXDT
A
NXE
NXG
NXJ
NXN
NXP
NXRT
NYC
NYT
NZF
O
OAK
A
OAK
B
OBDC
OBK
OC
OCFT
ODC
ODV
OEC
OFG
OGE
OGN
OGS
OHI
OI
OIA
OII
OIS
OKE
OKLO
OLN
OLO
OLP
OMC
OMF
OMI
ONIT
ONL
ONON
ONTF
ONTO
OOMA
OPAD
OPFI
OPP
OPP
A
OPP
B
OPY
OR
ORA
ORC
ORCL
ORI
ORN
OSCR
OSK
OTF
OTIS
OUT
OVV
OWL
OWLT
OXM
OXY
PAAS
PAC
PACK
PACS
PAG
PAGS
PAI
PAM
PAR
PARR
PATH
PAXS
PAY
PAYC
PB
PBA
PBF
PBH
PBI
PBI
B
PBR
PBT
PCF
PCG
PCG
X
PCM
PCN
PCOR
PCQ
PD
PDCC
PDI
PDM
PDO
PDPA
PDS
PDT
PDX
PEB
PEB
E
PEB
F
PEB
G
PEB
H
PEG
PEN
PEO
PERF
PEW
PFD
PFE
PFGC
PFH
PFL
PFLT
PFN
PFO
PFS
PFSI
PG
PGP
PGR
PGRE
PGZ
PH
PHD
PHG
PHI
PHIN
PHK
PHM
PHR
PHT
PII
PIM
PINE
PINS
PIPR
PJT
PK
PKE
PKG
PKST
PKX
PL
PLD
PLNT
PLOW
PLYM
PM
PML
PMM
PMO
PMT
PMT
A
PMT
B
PMT
C
PMTU
PMTV
PMTW
PNC
PNI
PNNT
PNR
PNW
POR
POST
PPG
PPL
PPT
PR
PRA
PRG
PRGO
PRH
PRI
PRIF
D
PRIF
J
PRIF
K
PRIF
L
PRIM
PRKS
PRLB
PRM
PRMB
PRO
PRS
PRSU
PRT
PRU
PSA
PSA
F
PSA
G
PSA
H
PSA
I
PSA
J
PSA
K
PSA
L
PSA
M
PSA
N
PSA
O
PSA
P
PSA
Q
PSA
R
PSA
S
PSBD
PSEC
A
PSF
PSFE
PSN
PSO
PSQH
PSTG
PSTL
PSX
PTA
PTY
PUK
PUMP
PVH
PVL
PWR
PX
PYT
QBTS
QD
QGEN
QS
QSR
QTWO
QUAD
QVCC
QVCD
QXO
QXO
B
R
RA
RAC
RAC
WS
RACE
RAL
RAMP
RBA
RBC
RBLX
RBOT
RBRK
RC
RC
C
RC
E
RCB
RCC
RCD
RCI
RCL
RCS
RCUS
RDDT
RDN
RDW
RDY
RELX
RERE
RES
REVG
REX
REXR
REXR
B
REXR
C
REZI
RF
RF
C
RF
E
RF
F
RFI
RFL
RFM
RFMZ
RGA
RGR
RGT
RH
RHI
RHP
RIG
RIO
RITM
RITM
A
RITM
B
RITM
C
RITM
D
RIV
RIV
A
RJF
RJF
B
RKT
RL
RLI
RLJ
RLJ
A
RLTY
RLX
RM
RMAX
RMD
RMI
RMM
RMMZ
RMT
RNG
RNGR
RNP
RNR
RNR
F
RNR
G
RNST
ROG
ROK
ROL
RPM
RPT
RPT
C
RQI
RRC
RRX
RS
RSF
RSG
RSI
RSKD
RTO
RTX
RVLV
RVT
RVTY
RWT
RWT
A
RWTN
RWTO
RWTP
RXO
RY
RYAM
RYAN
RYI
RYN
RZB
RZC
S
SA
SABA
SAFE
SAH
SAJ
SAM
SAN
SAND
SAP
SAR
SARO
SAT
SAY
SAZ
SB
SB
C
SB
D
SBDS
SBH
SBI
SBR
SBS
SBSI
SBSW
SBXD
SCCO
SCD
SCE
G
SCE
J
SCE
K
SCE
L
SCE
M
SCE
N
SCHW
SCHW
D
SCHW
J
SCI
SCL
SCM
SCS
SD
SDHC
SDHY
SDRL
SE
SEAL
A
SEAL
B
SEE
SEG
SEI
SEM
SEMR
SES
SF
SF
B
SF
C
SF
D
SFB
SFBS
SFL
SG
SGHC
SGI
SGU
SHAK
SHCO
SHEL
SHG
SHO
SHO
H
SHO
I
SHW
SI
SID
SIG
SII
SILA
SITC
SITE
SJM
SJT
SKE
SKIL
SKLZ
SKM
SKT
SKX
SKY
SKYH
SLB
SLF
SLG
SLG
I
SLGN
SLQT
SLVM
SM
SMA
SMBK
SMC
SMFG
SMG
SMHI
SMRT
SMWB
SN
SNA
SNAP
SNDA
SNDR
SNN
SNOW
SNV
SNV
D
SNV
E
SNX
SO
SOBO
SOC
SOJC
SOJD
SOJE
SOJF
SOL
SOLV
SON
SONY
SOR
SOS
SOUL
SPB
SPCE
SPE
SPE
C
SPG
SPG
J
SPGI
SPH
SPHR
SPIR
SPMA
SPMC
SPME
SPNT
SPNT
B
SPOT
SPR
SPRU
SPXC
SPXX
SQM
SQNS
SR
SR
A
SRE
SREA
SRFM
SRG
SRG
A
SRI
SRL
SRV
SSB
SSD
SSL
SST
SSTK
ST
STAG
STC
STE
STEL
STEM
STEW
STG
STK
STLA
STM
STN
STNG
STR
STT
STT
G
STVN
STWD
STZ
SU
SUI
SUN
SUPV
SUZ
SVV
SW
SWK
SWX
SWZ
SXC
SXI
SXT
SYF
SYF
A
SYF
B
SYK
SYY
T
T
A
T
C
TAC
TAK
TAL
TALO
TAP
TBB
TBBB
TBI
TBN
TCI
TD
TDC
TDF
TDG
TDOC
TDS
TDS
U
TDS
V
TDW
TDY
TE
TEAF
TECK
TEF
TEI
TEL
TEN
TEN
E
TEN
F
TEO
TEVA
TEX
TFC
TFC
I
TFC
O
TFC
R
TFII
TFPM
TFSA
TFX
TG
TGE
TGLS
TGNA
TGS
TGT
THC
THG
THO
THQ
THR
THS
THW
TIC
TIMB
TISI
TIXT
TJX
TK
TKC
TKO
TKR
TLK
TLYS
TM
TME
TMHC
TMO
TNC
TNET
TNK
TNL
TOL
TOST
TPB
TPC
TPH
TPL
TPR
TPTA
TPVG
TR
TRAK
TRC
TREX
TRGP
TRN
TRNO
TROX
TRP
TRTN
A
TRTN
B
TRTN
C
TRTN
D
TRTN
E
TRTN
F
TRTX
TRTX
C
TRU
TRV
TS
TSE
TSI
TSLX
TSM
TSN
TSQ
TT
TTAM
TTC
TTE
TTI
TU
TUYA
TV
TVC
TVE
TWI
TWLO
TWN
TWO
TWO
A
TWO
B
TWO
C
TWOD
TX
TXNM
TXO
TXT
TY
TY
TYG
TYL
U
UA
UAA
UAN
UBER
UBS
UCB
UCB
I
UDR
UE
UFI
UGI
UGP
UHAL
UHS
UHT
UI
UIS
UL
ULS
UMC
UMH
UMH
D
UNF
UNFI
UNH
UNM
UNMA
UNP
UP
UPS
URI
USA
USAC
USB
USB
A
USB
H
USB
P
USB
Q
USB
R
USB
S
USFD
USM
USNA
USPH
UTF
UTI
UTL
UTZ
UVE
UVV
UWMC
UZD
UZE
UZF
V
VAC
VAL
VALE
VATE
VBF
VCV
VEEV
VEL
VET
VFC
VG
VGI
VGM
VHC
VHI
VICI
VIK
VIPS
VIRT
VIST
VIV
VKQ
VLN
VLO
VLRS
VLT
VLTO
VMC
VMI
VMO
VNCE
VNO
VNO
L
VNO
M
VNO
N
VNO
O
VNT
VOC
VOYA
VOYA
B
VOYG
VPG
VPV
VRE
VRT
VRTS
VSCO
VSH
VST
VSTS
VTEX
VTLE
VTMX
VTN
VTOL
VTR
VTS
VVR
VVV
VVX
VYX
W
WAB
WAL
WAL
A
WAT
WBS
WBS
F
WBS
G
WBX
WCC
WCN
WD
WDH
WDI
WDS
WEA
WEAV
WEC
WELL
WES
WEX
WF
WFC
WFC
A
WFC
C
WFC
D
WFC
L
WFC
Y
WFC
Z
WFG
WGO
WH
WHD
WHG
WHR
WIA
WIT
WIW
WK
WKC
WLK
WLKP
WLY
WLYB
WM
WMB
WMK
WMS
WMT
WNC
WNS
WOLF
WOR
WOW
WPC
WPM
WPP
WRB
WRB
E
WRB
F
WRB
G
WRB
H
WRBY
WS
WSM
WSO
WSO
B
WSR
WST
WT
WTI
WTM
WTRG
WTS
WTTR
WU
WWW
WY
XFLT
XFLT
A
XHR
XIFR
XIN
XOM
XPER
XPEV
XPO
XPOF
XPRO
XYF
XYL
XYZ
YALA
YELP
YETI
YEXT
YMM
YOU
YPF
YRD
YSG
YUM
YUMC
ZBH
ZEPP
ZETA
ZGN
ZH
ZIM
ZIP
ZK
ZKH
ZTO
ZTR
ZTS
ZVIA
ZWS
AACB
AACBR
AACBU
AACG
AACI
AACIU
AACIW
AAL
AAME
AAOI
AAON
AAPG
AAPL
AARD
ABAT
ABCL
ABEO
ABL
ABLLL
ABLLW
ABLV
ABNB
ABOS
ABP
ABPWW
ABSI
ABTS
ABUS
ABVC
ABVE
ABVEW
ABVX
ACAD
ACB
ACDC
ACET
ACFN
ACGL
ACGLN
ACGLO
ACHC
ACHV
ACIC
ACIU
ACIW
ACLS
ACLX
ACMR
ACNB
ACNT
ACOG
ACON
ACONW
ACRS
ACRV
ACT
ACTG
ACTU
ACXP
ADAG
ADAP
ADBE
ADD
ADEA
ADGM
ADI
ADIL
ADMA
ADN
ADNWW
ADP
ADPT
ADSE
ADSEW
ADSK
ADTN
ADTX
ADUR
ADUS
ADV
ADVB
ADVM
ADVWW
ADXN
AEBI
AEHL
AEHR
AEI
AEIS
AEMD
AENT
AENTW
AEP
AERT
AERTW
AEVA
AEVAW
AEYE
AFBI
AFCG
AFJK
AFJKR
AFRI
AFRIW
AFRM
AFYA
AGAE
AGEN
AGFY
AGH
AGIO
AGMH
AGNC
AGNCL
AGNCM
AGNCN
AGNCO
AGNCP
AGRI
AGYS
AHCO
AHG
AIFE
AIFER
AIFF
AIFU
AIHS
AIMD
AIMDW
AIOT
AIP
AIRE
AIRG
AIRJ
AIRJW
AIRO
AIRS
AIRT
AIRTP
AISP
AISPW
AIXI
AKAM
AKAN
AKBA
AKRO
AKTX
ALAB
ALAR
ALBT
ALCO
ALCY
ALCYW
ALDF
ALDFU
ALDFW
ALDX
ALEC
ALF
ALFUW
ALGM
ALGN
ALGS
ALGT
ALHC
ALKS
ALKT
ALLO
ALLR
ALLT
ALM
ALMS
ALMU
ALNT
ALNY
ALOT
ALRM
ALRS
ALT
ALTI
ALTO
ALTS
ALVO
ALVOW
ALXO
ALZN
AMAL
AMAT
AMBA
AMBR
AMCX
AMD
AMED
AMGN
AMIX
AMKR
AMLX
AMOD
AMODW
AMPG
AMPGW
AMPH
AMPL
AMRK
AMRN
AMRX
AMSC
AMSF
AMST
AMTX
AMWD
AMZN
ANAB
ANDE
ANEB
ANGH
ANGHW
ANGI
ANGO
ANIK
ANIP
ANIX
ANL
ANNA
ANNAW
ANNX
ANPA
ANSC
ANSCU
ANSCW
ANTA
ANTE
ANTX
ANY
AOSL
AOUT
APA
APADU
APDN
APEI
APGE
API
APLD
APLM
APLMW
APLS
APLT
APM
APOG
APP
APPF
APPN
APPS
APRE
APVO
APWC
APYX
AQB
AQMS
AQST
ARAI
ARAY
ARBB
ARBE
ARBEW
ARBK
ARBKL
ARCB
ARCC
ARCT
ARDX
AREB
AREBW
AREC
ARGX
ARHS
ARKO
ARKOW
ARKR
ARLP
ARM
AROW
ARQ
ARQQ
ARQQW
ARQT
ARRY
ARTL
ARTNA
ARTV
ARTW
ARVN
ARWR
ASBP
ASBPW
ASLE
ASMB
ASML
ASND
ASNS
ASO
ASPC
ASPCR
ASPI
ASPS
ASPSW
ASPSZ
ASRT
ASRV
ASST
ASTC
ASTE
ASTH
ASTI
ASTL
ASTLW
ASTS
ASUR
ASYS
ATAI
ATAT
ATEC
ATER
ATEX
ATGL
ATHA
ATHE
ATHR
ATII
ATIIU
ATIIW
ATLC
ATLCL
ATLCP
ATLCZ
ATLN
ATLO
ATLX
ATMC
ATMCR
ATMCU
ATMCW
ATMV
ATMVR
ATNF
ATNFW
ATNI
ATOM
ATOS
ATPC
ATRA
ATRC
ATRO
ATXG
ATXS
ATYR
AUBN
AUDC
AUGO
AUID
AUPH
AUR
AURA
AUROW
AUTL
AUUD
AUUDW
AVAH
AVAV
AVBP
AVDL
AVDX
AVGO
AVIR
AVNW
AVO
AVPT
AVR
AVT
AVTX
AVXL
AWRE
AXGN
AXIN
AXINR
AXINU
AXON
AXSM
AXTI
AYRO
AYTU
AZ
AZI
AZN
AZTA
BACC
BACCR
BACCU
BACQ
BACQR
BAER
